page_a,page_b,common_words,union_words,common_pct_jaccard
chenille-processionnaire-choisy-le-roi,chenille-processionnaire-versailles,430,453,94.9227
chenille-processionnaire-choisy-le-roi,depigeonnage-antony,379,498,76.1044
chenille-processionnaire-choisy-le-roi,depigeonnage-chatenay-malabry,377,502,75.0996
chenille-processionnaire-choisy-le-roi,depigeonnage-choisy-le-roi,386,489,78.9366
chenille-processionnaire-choisy-le-roi,depigeonnage-orly,379,497,76.2575
chenille-processionnaire-choisy-le-roi,depigeonnage-thiais,378,496,76.2097
chenille-processionnaire-choisy-le-roi,depigeonnage-versailles,376,501,75.0499
chenille-processionnaire-choisy-le-roi,deratisation-antony,270,740,36.4865
chenille-processionnaire-choisy-le-roi,deratisation-chatenay-malabry,254,954,26.6247
chenille-processionnaire-choisy-le-roi,deratisation-chevilly-larue,220,788,27.9188
chenille-processionnaire-choisy-le-roi,deratisation-choisy-le-roi,215,762,28.2152
chenille-processionnaire-choisy-le-roi,deratisation-clamart,218,728,29.9451
chenille-processionnaire-choisy-le-roi,deratisation-orly,242,849,28.5041
chenille-processionnaire-choisy-le-roi,deratisation-rungis,213,700,30.4286
chenille-processionnaire-choisy-le-roi,deratisation-thiais,251,958,26.2004
chenille-processionnaire-choisy-le-roi,deratisation-versailles,218,733,29.7408
chenille-processionnaire-choisy-le-roi,deratisation-villejuif,235,833,28.2113
chenille-processionnaire-choisy-le-roi,deratisation-vitry-sur-seine,239,835,28.6228
chenille-processionnaire-choisy-le-roi,fourmis-antony,390,482,80.9129
chenille-processionnaire-choisy-le-roi,fourmis-chatenay-malabry,388,485,80.0
chenille-processionnaire-choisy-le-roi,fourmis-choisy-le-roi,398,472,84.322
chenille-processionnaire-choisy-le-roi,fourmis-orly,390,480,81.25
chenille-processionnaire-choisy-le-roi,fourmis-thiais,389,479,81.2109
chenille-processionnaire-choisy-le-roi,fourmis-versailles,387,484,79.9587
chenille-processionnaire-choisy-le-roi,frelon-asiatique-chatenay-malabry,380,487,78.0287
chenille-processionnaire-choisy-le-roi,frelon-asiatique-orly,382,482,79.2531
chenille-processionnaire-choisy-le-roi,frelon-asiatique-thiais,381,481,79.21
chenille-processionnaire-choisy-le-roi,frelons-antony,244,746,32.7078
chenille-processionnaire-choisy-le-roi,frelons-arcueil,148,625,23.68
chenille-processionnaire-choisy-le-roi,frelons-choisy-le-roi,390,471,82.8025
chenille-processionnaire-choisy-le-roi,frelons-clamart,147,623,23.5955
chenille-processionnaire-choisy-le-roi,frelons-gentilly,150,626,23.9617
chenille-processionnaire-choisy-le-roi,frelons-le-kremlin-bicetre,150,621,24.1546
chenille-processionnaire-choisy-le-roi,frelons-orly,382,479,79.7495
chenille-processionnaire-choisy-le-roi,frelons-thiais,381,478,79.7071
chenille-processionnaire-choisy-le-roi,frelons-versailles,221,793,27.8689
chenille-processionnaire-choisy-le-roi,guepes-antony,249,742,33.558
chenille-processionnaire-choisy-le-roi,guepes-arcueil,139,633,21.9589
chenille-processionnaire-choisy-le-roi,guepes-chatenay-malabry,378,487,77.6181
chenille-processionnaire-choisy-le-roi,guepes-choisy-le-roi,388,483,80.3313
chenille-processionnaire-choisy-le-roi,guepes-clamart,139,629,22.0986
chenille-processionnaire-choisy-le-roi,guepes-gentilly,141,634,22.2397
chenille-processionnaire-choisy-le-roi,guepes-le-kremlin-bicetre,142,627,22.6475
chenille-processionnaire-choisy-le-roi,guepes-orly,380,482,78.8382
chenille-processionnaire-choisy-le-roi,guepes-thiais,379,481,78.7942
chenille-processionnaire-choisy-le-roi,guepes-versailles,208,768,27.0833
chenille-processionnaire-choisy-le-roi,mouches-antony,391,480,81.4583
chenille-processionnaire-choisy-le-roi,mouches-chatenay-malabry,389,483,80.5383
chenille-processionnaire-choisy-le-roi,mouches-choisy-le-roi,399,470,84.8936
chenille-processionnaire-choisy-le-roi,mouches-orly,391,478,81.7992
chenille-processionnaire-choisy-le-roi,mouches-thiais,390,477,81.761
chenille-processionnaire-choisy-le-roi,mouches-versailles,388,482,80.4979
chenille-processionnaire-choisy-le-roi,punaises-de-lit-antony,258,757,34.0819
chenille-processionnaire-choisy-le-roi,punaises-de-lit-arcueil,263,765,34.3791
chenille-processionnaire-choisy-le-roi,punaises-de-lit-cachan,229,809,28.3066
chenille-processionnaire-choisy-le-roi,punaises-de-lit-chatenay-malabry,267,772,34.5855
chenille-processionnaire-choisy-le-roi,punaises-de-lit-choisy-le-roi,397,465,85.3763
chenille-processionnaire-choisy-le-roi,punaises-de-lit-clamart,265,771,34.3709
chenille-processionnaire-choisy-le-roi,punaises-de-lit-fresnes,221,785,28.1529
chenille-processionnaire-choisy-le-roi,punaises-de-lit-gentilly,266,765,34.7712
chenille-processionnaire-choisy-le-roi,punaises-de-lit-le-kremlin-bicetre,265,760,34.8684
chenille-processionnaire-choisy-le-roi,punaises-de-lit-lhay-les-roses,224,804,27.8607
chenille-processionnaire-choisy-le-roi,punaises-de-lit-orly,389,473,82.241
chenille-processionnaire-choisy-le-roi,punaises-de-lit-thiais,388,472,82.2034
chenille-processionnaire-choisy-le-roi,punaises-de-lit-versailles,387,477,81.1321
chenille-processionnaire-choisy-le-roi,rats-arcueil,264,764,34.555
chenille-processionnaire-choisy-le-roi,rats-cachan,243,821,29.5981
chenille-processionnaire-choisy-le-roi,rats-fresnes,238,775,30.7097
chenille-processionnaire-choisy-le-roi,rats-gentilly,267,764,34.9476
chenille-processionnaire-choisy-le-roi,rats-le-kremlin-bicetre,266,759,35.0461
chenille-processionnaire-choisy-le-roi,rats-lhay-les-roses,229,774,29.5866
chenille-processionnaire-choisy-le-roi,souris-arcueil,264,764,34.555
chenille-processionnaire-choisy-le-roi,souris-cachan,229,797,28.7327
chenille-processionnaire-choisy-le-roi,souris-fresnes,229,780,29.359
chenille-processionnaire-choisy-le-roi,souris-gentilly,267,764,34.9476
chenille-processionnaire-choisy-le-roi,souris-le-kremlin-bicetre,266,759,35.0461
chenille-processionnaire-choisy-le-roi,souris-lhay-les-roses,234,778,30.0771
chenille-processionnaire-choisy-le-roi,xylophages-antony,387,496,78.0242
chenille-processionnaire-choisy-le-roi,xylophages-chatenay-malabry,385,498,77.3092
chenille-processionnaire-choisy-le-roi,xylophages-choisy-le-roi,395,486,81.2757
chenille-processionnaire-choisy-le-roi,xylophages-orly,387,494,78.3401
chenille-processionnaire-choisy-le-roi,xylophages-thiais,386,493,78.2961
chenille-processionnaire-choisy-le-roi,xylophages-versailles,384,498,77.1084
chenille-processionnaire-orly,chenille-processionnaire-thiais,433,447,96.868
chenille-processionnaire-orly,chenille-processionnaire-versailles,430,453,94.9227
chenille-processionnaire-orly,depigeonnage-antony,378,499,75.7515
chenille-processionnaire-orly,depigeonnage-chatenay-malabry,376,503,74.7515
chenille-processionnaire-orly,depigeonnage-choisy-le-roi,378,497,76.0563
chenille-processionnaire-orly,depigeonnage-orly,387,489,79.1411
chenille-processionnaire-orly,depigeonnage-thiais,379,495,76.5657
chenille-processionnaire-orly,depigeonnage-versailles,376,501,75.0499
chenille-processionnaire-orly,deratisation-antony,269,741,36.3023
chenille-processionnaire-orly,deratisation-chatenay-malabry,254,954,26.6247
chenille-processionnaire-orly,deratisation-chevilly-larue,219,789,27.7567
chenille-processionnaire-orly,deratisation-choisy-le-roi,215,762,28.2152
chenille-processionnaire-orly,deratisation-clamart,218,728,29.9451
chenille-processionnaire-orly,deratisation-orly,243,848,28.6557
chenille-processionnaire-orly,deratisation-rungis,213,700,30.4286
chenille-processionnaire-orly,deratisation-thiais,251,958,26.2004
chenille-processionnaire-orly,deratisation-versailles,218,733,29.7408
chenille-processionnaire-orly,deratisation-villejuif,235,833,28.2113
chenille-processionnaire-orly,deratisation-vitry-sur-seine,239,835,28.6228
chenille-processionnaire-orly,fourmis-antony,389,483,80.5383
chenille-processionnaire-orly,fourmis-chatenay-malabry,387,486,79.6296
chenille-processionnaire-orly,fourmis-choisy-le-roi,390,480,81.25
chenille-processionnaire-orly,fourmis-orly,398,472,84.322
chenille-processionnaire-orly,fourmis-thiais,390,478,81.59
chenille-processionnaire-orly,fourmis-versailles,387,484,79.9587
chenille-processionnaire-orly,frelon-asiatique-chatenay-malabry,379,488,77.6639
chenille-processionnaire-orly,frelon-asiatique-orly,390,474,82.2785
chenille-processionnaire-orly,frelon-asiatique-thiais,382,480,79.5833
chenille-processionnaire-orly,frelons-antony,243,747,32.5301
chenille-processionnaire-orly,frelons-arcueil,147,626,23.4824
chenille-processionnaire-orly,frelons-choisy-le-roi,382,479,79.7495
chenille-processionnaire-orly,frelons-clamart,147,623,23.5955
chenille-processionnaire-orly,frelons-gentilly,149,627,23.764
chenille-processionnaire-orly,frelons-le-kremlin-bicetre,150,621,24.1546
chenille-processionnaire-orly,frelons-orly,390,471,82.8025
chenille-processionnaire-orly,frelons-thiais,382,477,80.0839
chenille-processionnaire-orly,frelons-versailles,221,793,27.8689
chenille-processionnaire-orly,guepes-antony,248,743,33.3782
chenille-processionnaire-orly,guepes-arcueil,138,634,21.7666
chenille-processionnaire-orly,guepes-chatenay-malabry,377,488,77.2541
chenille-processionnaire-orly,guepes-choisy-le-roi,380,491,77.3931
chenille-processionnaire-orly,guepes-clamart,139,629,22.0986
chenille-processionnaire-orly,guepes-gentilly,140,635,22.0472
chenille-processionnaire-orly,guepes-le-kremlin-bicetre,142,627,22.6475
chenille-processionnaire-orly,guepes-orly,388,474,81.8565
chenille-processionnaire-orly,guepes-thiais,380,480,79.1667
chenille-processionnaire-orly,guepes-versailles,208,768,27.0833
chenille-processionnaire-orly,mouches-antony,390,481,81.0811
chenille-processionnaire-orly,mouches-chatenay-malabry,388,484,80.1653
chenille-processionnaire-orly,mouches-choisy-le-roi,391,478,81.7992
chenille-processionnaire-orly,mouches-orly,399,470,84.8936
chenille-processionnaire-orly,mouches-thiais,391,476,82.1429
chenille-processionnaire-orly,mouches-versailles,388,482,80.4979
chenille-processionnaire-orly,punaises-de-lit-antony,257,758,33.905
chenille-processionnaire-orly,punaises-de-lit-arcueil,263,765,34.3791
chenille-processionnaire-orly,punaises-de-lit-cachan,229,809,28.3066
chenille-processionnaire-orly,punaises-de-lit-chatenay-malabry,267,772,34.5855
chenille-processionnaire-orly,punaises-de-lit-choisy-le-roi,389,473,82.241
chenille-processionnaire-orly,punaises-de-lit-clamart,265,771,34.3709
chenille-processionnaire-orly,punaises-de-lit-fresnes,221,785,28.1529
chenille-processionnaire-orly,punaises-de-lit-gentilly,266,765,34.7712
chenille-processionnaire-orly,punaises-de-lit-le-kremlin-bicetre,265,760,34.8684
chenille-processionnaire-orly,punaises-de-lit-lhay-les-roses,224,804,27.8607
chenille-processionnaire-orly,punaises-de-lit-orly,397,465,85.3763
chenille-processionnaire-orly,punaises-de-lit-thiais,389,471,82.5902
chenille-processionnaire-orly,punaises-de-lit-versailles,387,477,81.1321
chenille-processionnaire-orly,rats-arcueil,264,764,34.555
chenille-processionnaire-orly,rats-cachan,243,821,29.5981
chenille-processionnaire-orly,rats-fresnes,237,776,30.5412
chenille-processionnaire-orly,rats-gentilly,267,764,34.9476
chenille-processionnaire-orly,rats-le-kremlin-bicetre,266,759,35.0461
chenille-processionnaire-orly,rats-lhay-les-roses,229,774,29.5866
chenille-processionnaire-orly,souris-arcueil,264,764,34.555
chenille-processionnaire-orly,souris-cachan,229,797,28.7327
chenille-processionnaire-orly,souris-fresnes,229,780,29.359
chenille-processionnaire-orly,souris-gentilly,267,764,34.9476
chenille-processionnaire-orly,souris-le-kremlin-bicetre,266,759,35.0461
chenille-processionnaire-orly,souris-lhay-les-roses,234,778,30.0771
chenille-processionnaire-orly,xylophages-antony,386,497,77.666
chenille-processionnaire-orly,xylophages-chatenay-malabry,384,499,76.9539
chenille-processionnaire-orly,xylophages-choisy-le-roi,387,494,78.3401
chenille-processionnaire-orly,xylophages-orly,395,486,81.2757
chenille-processionnaire-orly,xylophages-thiais,387,492,78.6585
chenille-processionnaire-orly,xylophages-versailles,384,498,77.1084
chenille-processionnaire-thiais,chenille-processionnaire-versailles,429,452,94.9115
chenille-processionnaire-thiais,depigeonnage-antony,378,497,76.0563
chenille-processionnaire-thiais,depigeonnage-chatenay-malabry,375,502,74.7012
chenille-processionnaire-thiais,depigeonnage-choisy-le-roi,377,496,76.0081
chenille-processionnaire-thiais,depigeonnage-orly,379,495,76.5657
chenille-processionnaire-thiais,depigeonnage-thiais,385,487,79.0554
chenille-processionnaire-thiais,depigeonnage-versailles,375,500,75.0
chenille-processionnaire-thiais,deratisation-antony,269,739,36.4005
chenille-processionnaire-thiais,deratisation-chatenay-malabry,253,953,26.5477
chenille-processionnaire-thiais,deratisation-chevilly-larue,220,786,27.9898
chenille-processionnaire-thiais,deratisation-choisy-le-roi,216,759,28.4585
chenille-processionnaire-thiais,deratisation-clamart,219,725,30.2069
chenille-processionnaire-thiais,deratisation-orly,242,847,28.5714
chenille-processionnaire-thiais,deratisation-rungis,214,697,30.703
chenille-processionnaire-thiais,deratisation-thiais,255,952,26.7857
chenille-processionnaire-thiais,deratisation-versailles,218,731,29.8222
chenille-processionnaire-thiais,deratisation-villejuif,236,830,28.4337
chenille-processionnaire-thiais,deratisation-vitry-sur-seine,240,832,28.8462
chenille-processionnaire-thiais,fourmis-antony,389,481,80.8732
chenille-processionnaire-thiais,fourmis-chatenay-malabry,386,485,79.5876
chenille-processionnaire-thiais,fourmis-choisy-le-roi,389,479,81.2109
chenille-processionnaire-thiais,fourmis-orly,390,478,81.59
chenille-processionnaire-thiais,fourmis-thiais,396,470,84.2553
chenille-processionnaire-thiais,fourmis-versailles,386,483,79.9172
chenille-processionnaire-thiais,frelon-asiatique-chatenay-malabry,378,487,77.6181
chenille-processionnaire-thiais,frelon-asiatique-orly,382,480,79.5833
chenille-processionnaire-thiais,frelon-asiatique-thiais,388,472,82.2034
chenille-processionnaire-thiais,frelons-antony,243,745,32.6174
chenille-processionnaire-thiais,frelons-arcueil,147,624,23.5577
chenille-processionnaire-thiais,frelons-choisy-le-roi,381,478,79.7071
chenille-processionnaire-thiais,frelons-clamart,147,621,23.6715
chenille-processionnaire-thiais,frelons-gentilly,149,625,23.84
chenille-processionnaire-thiais,frelons-le-kremlin-bicetre,151,618,24.4337
chenille-processionnaire-thiais,frelons-orly,382,477,80.0839
chenille-processionnaire-thiais,frelons-thiais,388,469,82.7292
chenille-processionnaire-thiais,frelons-versailles,221,791,27.9393
chenille-processionnaire-thiais,guepes-antony,248,741,33.4683
chenille-processionnaire-thiais,guepes-arcueil,138,632,21.8354
chenille-processionnaire-thiais,guepes-chatenay-malabry,376,487,77.2074
chenille-processionnaire-thiais,guepes-choisy-le-roi,379,490,77.3469
chenille-processionnaire-thiais,guepes-clamart,139,627,22.1691
chenille-processionnaire-thiais,guepes-gentilly,140,633,22.1169
chenille-processionnaire-thiais,guepes-le-kremlin-bicetre,143,624,22.9167
chenille-processionnaire-thiais,guepes-orly,380,480,79.1667
chenille-processionnaire-thiais,guepes-thiais,386,472,81.7797
chenille-processionnaire-thiais,guepes-versailles,208,766,27.154
chenille-processionnaire-thiais,mouches-antony,390,479,81.4196
chenille-processionnaire-thiais,mouches-chatenay-malabry,387,483,80.1242
chenille-processionnaire-thiais,mouches-choisy-le-roi,390,477,81.761
chenille-processionnaire-thiais,mouches-orly,391,476,82.1429
chenille-processionnaire-thiais,mouches-thiais,397,468,84.8291
chenille-processionnaire-thiais,mouches-versailles,387,481,80.4574
chenille-processionnaire-thiais,punaises-de-lit-antony,257,756,33.9947
chenille-processionnaire-thiais,punaises-de-lit-arcueil,264,762,34.6457
chenille-processionnaire-thiais,punaises-de-lit-cachan,230,806,28.536
chenille-processionnaire-thiais,punaises-de-lit-chatenay-malabry,267,770,34.6753
chenille-processionnaire-thiais,punaises-de-lit-choisy-le-roi,388,472,82.2034
chenille-processionnaire-thiais,punaises-de-lit-clamart,265,769,34.4603
chenille-processionnaire-thiais,punaises-de-lit-fresnes,222,782,28.3887
chenille-processionnaire-thiais,punaises-de-lit-gentilly,267,762,35.0394
chenille-processionnaire-thiais,punaises-de-lit-le-kremlin-bicetre,266,757,35.1387
chenille-processionnaire-thiais,punaises-de-lit-lhay-les-roses,225,801,28.0899
chenille-processionnaire-thiais,punaises-de-lit-orly,389,471,82.5902
chenille-processionnaire-thiais,punaises-de-lit-thiais,395,463,85.3132
chenille-processionnaire-thiais,punaises-de-lit-versailles,386,476,81.0924
chenille-processionnaire-thiais,rats-arcueil,265,761,34.8226
chenille-processionnaire-thiais,rats-cachan,245,817,29.9878
chenille-processionnaire-thiais,rats-fresnes,238,773,30.7891
chenille-processionnaire-thiais,rats-gentilly,268,761,35.2168
chenille-processionnaire-thiais,rats-le-kremlin-bicetre,267,756,35.3175
chenille-processionnaire-thiais,rats-lhay-les-roses,230,771,29.8314
